Index,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
30965,1654767314,20.47,49.47,136,400,13189,20135,939.684,2.04,2.12,14.07,2.195,0.05,5971,1
33957,1654770306,19.23,51.92,370,400,13050,19883,939.271,0.43,0.44,2.94,0.458,0.01,8963,1
61199,1655128621,20.613,28.4,6462,400,13013,19549,936.871,0.5,0.52,3.44,0.537,0.012,4313,0
8482,1654741813,-4.744,56.89,337,400,13097,19923,939.334,0.19,0.2,1.33,0.207,0.005,8482,1
55292,1654716337,34.89,50.48,6524,400,13080,19542,936.893,0.32,0.34,2.22,0.347,0.008,4150,0
53713,1654714758,28.9,41.92,151,418,12778,20565,937.308,1.73,1.8,11.92,1.859,0.042,2571,0
7682,1654741013,-4.089,53.16,296,400,13112,19963,939.451,0.4,0.42,2.78,0.433,0.01,7682,1
49711,1654786060,24.33,54.25,1343,410,12987,19391,938.832,1.91,1.98,13.13,2.048,0.046,24717,1
30635,1654766984,21.08,55.23,31,400,13264,20224,939.736,2.64,2.74,18.17,2.833,0.064,5641,1
8940,1654742271,-5.202,53.5,349,400,13076,19914,939.268,0.43,0.45,2.99,0.467,0.011,8940,1
1471,1654734802,26.099,55.93,23,400,13103,19988,939.723,0.55,0.57,3.8,0.593,0.013,1471,0
17649,1654750980,16.778,49.06,1132,404,12908,19444,938.71,1.7,1.76,11.68,1.822,0.041,17649,1
4270,1654737601,-3.217,49.82,107,400,13240,20120,939.681,1.89,1.97,13.02,2.031,0.046,4270,1
35756,1654772105,25.64,51.22,938,665,12797,19496,939.068,2.18,2.26,14.98,2.336,0.053,10762,1
56773,1654717818,47.83,15.28,1197,400,13688,20361,936.661,0.7,0.73,4.83,0.753,0.017,5631,0
44055,1654780404,24.82,52.46,1216,413,12910,19424,938.713,1.82,1.9,12.56,1.958,0.044,19061,1
55966,1654717011,43.75,30.04,4087,400,13244,19748,936.884,0.77,0.8,5.3,0.826,0.019,4824,0
24585,1654757916,1.842,53.37,1308,408,12991,19398,938.802,1.66,1.73,11.46,1.786,0.04,24585,1
55809,1654716854,50.73,14.16,668,400,13342,20476,936.845,0.99,1.03,6.84,1.067,0.024,4667,0
43990,1654780339,25.09,50.9,1214,404,12916,19420,938.692,1.85,1.93,12.75,1.989,0.045,18996,1
1187,1654734518,26.992,56.71,0,400,13078,19963,939.779,0.38,0.39,2.59,0.404,0.009,1187,0
56710,1654717755,50.33,14.05,2067,400,13600,20153,936.7,0.87,0.91,6.0,0.935,0.021,5568,0
59511,1655126933,11.038,42.29,167,433,12769,20558,937.337,1.97,2.05,13.57,2.116,0.048,2625,0
14920,1654748251,13.464,51.78,1149,451,12860,19444,938.814,1.88,1.96,12.97,2.022,0.046,14920,1
61598,1655129020,10.629,16.28,65,400,13548,21094,936.818,1.15,1.2,7.95,1.24,0.028,4712,0
45865,1654782214,24.49,53.24,1369,420,12943,19385,938.698,2.04,2.12,14.02,2.187,0.049,20871,1
2439,1654735770,18.218,47.36,23,400,13206,20130,939.619,1.1,1.14,7.54,1.176,0.027,2439,0
6053,1654739384,-8.461,55.4,149,400,13191,20116,939.65,1.24,1.29,8.55,1.333,0.03,6053,1
13958,1654747289,17.925,51.19,1153,506,12850,19449,938.923,1.86,1.93,12.79,1.994,0.045,13958,1
18710,1654752041,20.516,53.32,1226,410,12908,19407,938.711,1.88,1.95,12.95,2.019,0.046,18710,1
40811,1654777160,25.06,51.03,1168,420,12875,19445,938.819,1.57,1.63,10.83,1.688,0.038,15817,1
17343,1654750674,15.512,52.17,1113,400,12912,19456,938.767,1.69,1.75,11.61,1.811,0.041,17343,1
56654,1654717699,51.8,13.47,1839,400,13658,20205,936.676,0.98,1.02,6.73,1.049,0.024,5512,0
56025,1654717070,45.78,30.63,60000,4109,11797,17414,936.879,592.41,615.49,4077.31,635.809,14.36,4883,0
60908,1655128330,16.163,64.17,2281,400,13371,20045,936.995,0.61,0.64,4.23,0.659,0.015,4022,0
54946,1654715991,26.26,43.56,0,400,13505,21360,937.41,1.83,1.9,12.56,1.959,0.044,3804,0
40341,1654776690,24.69,52.81,1178,440,12864,19438,938.815,2.36,2.45,16.24,2.532,0.057,15347,1
29726,1654766075,19.91,53.73,65,400,13231,20148,939.684,2.3,2.39,15.86,2.474,0.056,4732,1
30746,1654767095,19.57,55.2,30,400,13250,20216,939.712,1.87,1.94,12.88,2.008,0.045,5752,1
18039,1654751370,18.428,51.87,1132,406,12908,19448,938.703,2.01,2.09,13.82,2.155,0.049,18039,1
1523,1654734854,25.852,55.52,19,400,13106,19996,939.677,0.58,0.61,4.02,0.627,0.014,1523,0
28947,1654765296,20.05,52.73,128,400,13224,20081,939.653,2.55,2.64,17.52,2.732,0.062,3953,1
49658,1654786007,26.12,51.82,1256,400,13003,19410,938.793,2.04,2.12,14.04,2.189,0.049,24664,1
8438,1654741769,-4.687,52.25,326,400,13104,19941,939.348,0.24,0.25,1.65,0.257,0.006,8438,1
60135,1655127557,17.038,48.48,195,423,12764,20522,937.385,1.91,1.98,13.15,2.05,0.046,3249,0
14843,1654748174,13.75,47.27,1101,452,12864,19451,938.854,1.84,1.91,12.67,1.976,0.045,14843,1
2876,1654736207,13.124,51.79,142,400,13157,20028,939.664,0.76,0.79,5.22,0.814,0.018,2876,0
20204,1654753535,14.51,52.9,1096,400,12946,19456,938.731,2.1,2.19,14.49,2.259,0.051,20204,1
48439,1654784788,24.58,53.35,1406,417,12969,19377,938.697,1.79,1.86,12.3,1.918,0.043,23445,1
48587,1654784936,26.69,48.76,1354,406,12976,19394,938.737,1.72,1.79,11.86,1.85,0.042,23593,1
39522,1654775871,26.65,48.91,1130,454,12858,19446,938.904,1.94,2.01,13.33,2.079,0.047,14528,1
54994,1654716039,24.52,46.24,7,400,13271,21142,937.196,1.72,1.79,11.83,1.844,0.042,3852,0
26356,1654762705,17.04,52.35,0,400,13116,20016,939.691,0.44,0.46,3.06,0.477,0.011,1362,0
2901,1654736232,12.818,46.24,140,400,13163,20044,939.632,0.85,0.88,5.84,0.911,0.021,2901,0
23949,1654757280,-15.103,49.55,1369,400,12976,19380,938.729,1.83,1.9,12.59,1.964,0.044,23949,1
61184,1655128606,20.506,29.64,5594,400,13038,19603,936.874,0.82,0.85,5.63,0.877,0.02,4298,0
61686,1655129108,4.817,24.81,183,400,13517,21018,936.846,0.81,0.84,5.56,0.867,0.02,4800,0
1176,1654734507,27.01,55.58,25,400,13062,19944,939.78,0.29,0.3,2.02,0.314,0.007,1176,0
60313,1655127735,13.485,45.07,0,400,13101,20988,937.448,2.11,2.19,14.5,2.262,0.051,3427,0
44459,1654780808,27.05,47.59,1224,400,12930,19435,938.675,1.83,1.9,12.61,1.966,0.044,19465,1
28644,1654764993,20.25,56.84,340,400,13101,19872,939.691,1.37,1.42,9.41,1.468,0.033,3650,1
51891,1654712936,28.7,42.38,53,431,12789,20699,937.546,1.99,2.07,13.7,2.136,0.048,749,0
51281,1654712326,26.8,45.15,59,442,12854,20735,937.571,2.24,2.33,15.43,2.406,0.054,139,0
0,1654733331,20.0,57.36,0,400,12306,18520,939.735,0.0,0.0,0.0,0.0,0.0,0,0
58060,1655125482,-8.711,41.75,107,400,12786,20633,937.5,1.78,1.85,12.24,1.909,0.043,1174,0
23655,1654756986,-19.287,48.53,1350,400,12975,19386,938.704,1.62,1.68,11.15,1.739,0.039,23655,1
33416,1654769765,18.36,56.74,330,400,13098,19935,939.376,0.32,0.33,2.17,0.339,0.008,8422,1
21127,1654754458,0.919,49.8,1297,400,12951,19393,938.689,2.06,2.14,14.19,2.213,0.05,21127,1
43871,1654780220,25.0,51.37,1228,416,12903,19423,938.684,1.44,1.5,9.94,1.551,0.035,18877,1
4612,1654737943,-6.11,53.51,39,400,13256,20179,939.667,2.38,2.48,16.41,2.559,0.058,4612,1
33702,1654770051,19.89,57.02,331,400,13097,19936,939.284,0.31,0.32,2.11,0.329,0.007,8708,1
54139,1654715184,26.57,45.64,196,446,12764,20525,937.358,1.84,1.91,12.68,1.977,0.045,2997,0
44253,1654780602,24.47,53.89,1208,402,12923,19434,938.696,1.49,1.55,10.27,1.601,0.036,19259,1
52977,1654714022,28.55,42.13,118,400,12788,20600,937.426,1.63,1.69,11.23,1.751,0.04,1835,0
9032,1654742363,-5.236,57.07,366,400,13048,19886,939.261,0.49,0.51,3.35,0.522,0.012,9032,1
56788,1654717833,46.6,15.95,845,400,13686,20440,936.683,0.57,0.59,3.93,0.612,0.014,5646,0
20720,1654754051,7.478,46.95,1092,400,13001,19461,938.71,2.54,2.64,17.46,2.722,0.061,20720,1
57859,1655125281,-2.875,46.83,82,400,12788,20662,937.533,2.19,2.27,15.05,2.347,0.053,973,0
1924,1654735255,23.191,51.7,83,400,13109,19973,939.625,0.62,0.64,4.27,0.666,0.015,1924,0
47293,1654783642,24.82,52.26,1367,411,12965,19386,938.706,2.09,2.17,14.35,2.238,0.051,22299,1
9400,1654742731,-5.023,57.9,625,543,12869,19640,939.199,2.83,2.94,19.45,3.033,0.069,9400,1
27688,1654764037,18.38,51.41,106,400,13180,20065,939.648,1.1,1.14,7.55,1.178,0.027,2694,0
62586,1655130008,10.597,16.65,679,400,13707,20504,936.677,0.79,0.83,5.47,0.853,0.019,5700,0
53254,1654714299,25.86,47.72,124,407,12784,20600,937.356,1.66,1.73,11.46,1.786,0.04,2112,0
54436,1654715481,27.08,43.26,224,457,12753,20495,937.396,1.85,1.92,12.7,1.981,0.045,3294,0
27544,1654763893,20.47,47.36,65,400,13197,20110,939.629,0.61,0.64,4.21,0.657,0.015,2550,0
47561,1654783910,26.41,50.03,1276,400,12974,19416,938.756,2.03,2.11,13.96,2.177,0.049,22567,1
58664,1655126086,-4.08,41.78,88,400,12785,20633,937.414,1.94,2.02,13.36,2.083,0.047,1778,0
26270,1654762619,14.99,52.46,20,400,13061,19943,939.723,0.54,0.56,3.72,0.58,0.013,1276,0
53250,1654714295,26.0,47.37,122,411,12785,20603,937.352,1.61,1.67,11.05,1.723,0.039,2108,0
6029,1654739360,-8.524,48.93,138,400,13197,20130,939.679,1.41,1.47,9.72,1.516,0.034,6029,1
5067,1654738398,-8.576,48.3,29,400,13250,20188,939.676,2.22,2.31,15.29,2.384,0.054,5067,1
61554,1655128976,13.18,14.12,626,400,13357,20516,936.837,0.97,1.01,6.69,1.043,0.024,4668,0
2344,1654735675,19.238,52.85,25,400,13201,20134,939.564,0.97,1.01,6.67,1.041,0.024,2344,0
10883,1654744214,5.015,50.47,967,632,12799,19486,939.062,2.51,2.6,17.25,2.69,0.061,10883,1
58647,1655126069,-4.094,47.95,93,402,12782,20616,937.371,1.84,1.91,12.68,1.977,0.045,1761,0
54375,1654715420,27.54,42.16,213,461,12755,20503,937.378,1.4,1.45,9.62,1.5,0.034,3233,0
12479,1654745810,19.882,53.29,1138,584,12824,19456,938.991,2.28,2.37,15.68,2.445,0.055,12479,1
39976,1654776325,24.78,52.35,1063,440,12870,19460,938.813,1.79,1.86,12.33,1.923,0.043,14982,1
56465,1654717510,59.39,10.95,60000,878,12565,18226,936.717,25.39,28.11,170.37,29.319,2.298,5323,0
1709,1654735040,24.775,56.24,0,400,13155,20071,939.61,0.67,0.7,4.6,0.718,0.016,1709,0
34740,1654771089,23.65,54.69,699,854,12701,19559,939.143,2.49,2.59,17.16,2.676,0.06,9746,1
51379,1654712424,27.52,42.69,84,436,12828,20712,937.573,2.05,2.13,14.09,2.198,0.05,237,0
3625,1654736956,3.856,51.44,323,400,13107,19883,939.68,1.37,1.42,9.44,1.472,0.033,3625,1
60026,1655127448,19.227,49.16,201,436,12766,20523,937.388,1.52,1.57,10.43,1.627,0.037,3140,0
60168,1655127590,16.32,42.71,203,420,12776,20529,937.426,1.74,1.81,12.0,1.87,0.042,3282,0
55434,1654716479,42.82,28.84,3964,400,13072,19704,936.867,0.69,0.72,4.74,0.739,0.017,4292,0
45453,1654781802,24.38,53.36,1172,400,12969,19437,938.74,1.9,1.98,13.09,2.041,0.046,20459,1
312,1654733643,23.793,50.13,39,400,12649,19694,939.781,0.06,0.09,0.37,0.099,0.027,312,0
25513,1654761862,13.69,54.57,3,400,12808,19804,939.83,0.34,0.37,2.27,0.39,0.03,519,0
26595,1654762944,18.05,50.73,0,400,13137,20045,939.599,0.5,0.52,3.47,0.541,0.012,1601,0
62382,1655129804,-15.643,12.13,2346,400,13600,20082,936.711,0.54,0.56,3.68,0.575,0.013,5496,0
34812,1654771161,24.24,52.01,726,921,12667,19556,939.146,2.48,2.58,17.09,2.665,0.06,9818,1
18198,1654751529,19.048,47.89,1143,409,12910,19439,938.698,1.58,1.64,10.86,1.694,0.038,18198,1
38656,1654775005,24.8,52.08,1111,528,12840,19449,938.868,2.18,2.27,15.01,2.341,0.053,13662,1
56897,1655124319,20.685,44.46,25,441,12862,20751,937.565,2.4,2.49,16.48,2.57,0.058,11,0
56701,1654717746,52.85,12.73,1921,400,13619,20189,936.712,0.74,0.77,5.08,0.793,0.018,5559,0
59285,1655126707,0.499,46.27,201,454,12760,20516,937.341,1.88,1.95,12.92,2.015,0.046,2399,0
7371,1654740702,-4.403,53.92,243,400,13138,20022,939.48,0.51,0.53,3.51,0.547,0.012,7371,1
20417,1654753748,11.853,47.92,1231,400,12954,19411,938.768,2.07,2.15,14.21,2.217,0.05,20417,1
25616,1654761965,11.81,57.28,3,400,12864,19829,939.838,0.22,0.22,1.49,0.232,0.005,622,0
52146,1654713191,29.12,40.81,79,400,12785,20666,937.512,2.05,2.13,14.14,2.204,0.05,1004,0
1487,1654734818,26.026,50.22,0,400,13123,20027,939.707,0.6,0.63,4.14,0.646,0.015,1487,0
57277,1655124699,24.823,41.12,36,400,12841,20738,937.557,2.04,2.12,14.04,2.19,0.049,391,0
59548,1655126970,12.769,49.04,158,424,12775,20566,937.346,1.79,1.86,12.34,1.925,0.043,2662,0
52515,1654713560,27.69,40.82,97,426,12767,20621,937.457,1.84,1.91,12.67,1.975,0.045,1373,0
27808,1654764157,18.38,51.6,128,400,13164,20032,939.655,0.94,0.98,6.5,1.013,0.023,2814,0
26558,1654762907,16.35,50.04,52,400,13088,19964,939.659,0.71,0.73,4.87,0.759,0.017,1564,0
53096,1654714141,28.48,42.4,126,400,12790,20599,937.351,1.77,1.84,12.2,1.903,0.043,1954,0
52746,1654713791,28.87,41.22,72,400,12789,20644,937.437,1.92,1.99,13.18,2.056,0.046,1604,0
23364,1654756695,-21.486,47.89,1354,413,12971,19398,938.697,1.82,1.9,12.56,1.958,0.044,23364,1
26372,1654762721,17.61,49.22,11,400,13103,20002,939.711,0.42,0.44,2.92,0.455,0.01,1378,0
60315,1655127737,13.454,45.22,0,400,13118,21014,937.451,2.11,2.19,14.51,2.262,0.051,3429,0
53174,1654714219,28.9,41.24,137,408,12782,20579,937.354,1.84,1.91,12.65,1.973,0.045,2032,0
27310,1654763659,20.06,48.04,23,400,13207,20139,939.595,0.89,0.92,6.1,0.951,0.021,2316,0
9986,1654743317,-2.976,52.96,722,712,12775,19544,939.141,2.57,2.67,17.7,2.76,0.062,9986,1
19228,1654752559,20.623,47.44,1199,400,12924,19420,938.702,1.87,1.95,12.89,2.01,0.045,19228,1
528,1654733859,25.536,51.35,1,400,12809,19807,939.842,0.21,0.21,1.41,0.22,0.005,528,0
28711,1654765060,20.13,54.21,257,400,13144,19955,939.692,1.25,1.3,8.63,1.346,0.03,3717,1
61691,1655129113,4.466,29.1,664,400,13493,20537,936.853,0.73,0.76,5.05,0.787,0.018,4805,0
255,1654733586,23.216,49.31,33,400,12616,19686,939.811,0.09,0.17,0.48,0.187,0.071,255,0
51199,1654712244,27.74,41.74,72,465,12839,20718,937.555,2.35,2.44,16.14,2.517,0.057,57,0
5007,1654738338,-8.356,48.21,58,400,13239,20169,939.704,2.47,2.56,16.99,2.65,0.06,5007,1
10589,1654743920,1.927,50.04,923,656,12794,19499,939.078,2.23,2.31,15.33,2.39,0.054,10589,1
56128,1654717173,48.76,26.75,60000,9551,11400,16570,936.876,5524.3,6020.97,37314.48,6265.586,407.086,4986,0
23751,1654757082,-18.15,53.85,1404,413,12970,19376,938.736,1.74,1.81,11.97,1.866,0.042,23751,1
2718,1654736049,15.028,49.15,79,400,13201,20095,939.645,1.17,1.21,8.05,1.255,0.028,2718,0
2501,1654735832,17.533,47.05,22,400,13218,20153,939.608,0.86,0.89,5.92,0.923,0.021,2501,0
52493,1654713538,28.53,42.36,63,400,12786,20665,937.472,2.07,2.15,14.27,2.225,0.05,1351,0
35779,1654772128,26.32,48.2,923,651,12800,19497,939.069,2.03,2.11,13.97,2.178,0.049,10785,1
55364,1654716409,39.36,38.85,9413,400,12905,19360,936.866,0.47,0.49,3.21,0.501,0.011,4222,0
8251,1654741582,-4.449,55.82,321,400,13102,19945,939.422,0.28,0.29,1.91,0.298,0.007,8251,1
3787,1654737118,1.938,50.65,149,400,13221,20070,939.659,1.7,1.77,11.73,1.829,0.041,3787,1
27106,1654763455,17.1,53.58,27,400,13142,20038,939.635,0.77,0.8,5.32,0.829,0.019,2112,0
15226,1654748557,12.584,52.72,1136,442,12875,19461,938.839,2.14,2.22,14.7,2.293,0.052,15226,1
34571,1654770920,23.25,55.79,696,732,12770,19557,939.148,2.19,2.27,15.04,2.345,0.053,9577,1
32303,1654768652,19.62,56.75,244,400,13141,20027,939.504,0.39,0.4,2.65,0.414,0.009,7309,1
3376,1654736707,6.909,56.35,262,400,13149,19943,939.662,1.79,1.85,12.29,1.916,0.043,3376,1
18188,1654751519,19.011,49.38,1122,400,12912,19446,938.692,1.47,1.53,10.11,1.576,0.036,18188,1
48478,1654784827,26.94,47.92,1366,400,12981,19389,938.704,2.29,2.38,15.77,2.46,0.056,23484,1
57458,1655124880,17.663,41.32,46,400,12839,20722,937.483,1.76,1.83,12.14,1.894,0.043,572,0
4877,1654738208,-7.765,49.17,17,400,13257,20196,939.689,2.36,2.45,16.25,2.534,0.057,4877,1
27276,1654763625,17.69,52.67,29,400,13191,20134,939.595,1.2,1.25,8.25,1.286,0.029,2282,0
408,1654733739,24.653,51.9,6,400,12734,19762,939.831,0.24,0.31,1.52,0.331,0.063,408,0
32473,1654768822,18.38,56.41,285,400,13120,19990,939.474,0.55,0.57,3.77,0.588,0.013,7479,1
7835,1654741166,-4.094,49.98,299,400,13120,19963,939.403,0.41,0.43,2.85,0.445,0.01,7835,1
35,1654733366,20.505,53.12,3,413,12490,19541,939.754,0.09,0.31,0.07,0.359,0.215,35,0
27303,1654763652,19.78,49.34,18,400,13205,20145,939.626,1.16,1.2,7.97,1.242,0.028,2309,0
36580,1654772929,26.22,50.03,1009,604,12821,19473,939.052,1.84,1.91,12.63,1.97,0.044,11586,1
18949,1654752280,20.782,53.35,1224,410,12920,19430,938.71,1.38,1.44,9.51,1.483,0.033,18949,1
57273,1655124695,24.935,42.59,22,400,12848,20758,937.576,2.08,2.16,14.32,2.233,0.05,387,0
33158,1654769507,20.78,50.65,312,400,13106,19948,939.401,0.16,0.17,1.11,0.173,0.004,8164,1
26841,1654763190,19.06,47.9,66,400,13120,19994,939.593,0.55,0.57,3.77,0.588,0.013,1847,0
58445,1655125867,-6.033,45.3,80,401,12784,20640,937.422,1.79,1.86,12.33,1.923,0.043,1559,0
10834,1654744165,4.482,48.65,971,645,12798,19481,939.074,2.19,2.27,15.05,2.347,0.053,10834,1
27090,1654763439,17.71,49.58,34,400,13137,20027,939.618,0.85,0.88,5.82,0.908,0.02,2096,0
11199,1654744530,8.538,47.65,1044,640,12799,19466,939.076,1.9,1.97,13.08,2.039,0.046,11199,1
25022,1654761371,11.91,49.58,36,455,12472,19487,939.77,0.16,0.56,0.13,0.644,0.385,28,0
58391,1655125813,-6.86,46.54,79,400,12785,20642,937.41,2.06,2.14,14.18,2.211,0.05,1505,0
499,1654733830,25.342,55.45,13,400,12781,19780,939.831,0.25,0.26,1.7,0.265,0.006,499,0
56872,1654717917,46.28,15.75,647,400,13710,20551,936.631,0.49,0.51,3.35,0.522,0.012,5730,0
38367,1654774716,24.58,52.93,1195,534,12836,19431,938.892,1.67,1.73,11.48,1.79,0.04,13373,1
19409,1654752740,20.199,47.45,1166,400,12932,19437,938.673,1.91,1.98,13.12,2.046,0.046,19409,1
46491,1654782840,26.81,48.09,1285,400,12960,19396,938.734,1.94,2.01,13.32,2.077,0.047,21497,1
60239,1655127661,14.822,42.28,223,467,12747,20502,937.421,1.71,1.78,11.78,1.837,0.041,3353,0
50017,1654903034,23.41,45.95,0,400,13372,20126,931.216,72.21,77.64,490.44,80.631,4.29,29,0
52262,1654713307,28.98,41.16,100,400,12784,20637,937.491,1.84,1.91,12.68,1.978,0.045,1120,0
9180,1654742511,-5.224,55.88,386,400,13040,19874,939.272,0.36,0.38,2.5,0.39,0.009,9180,1
52048,1654713093,26.47,46.16,76,400,12785,20671,937.549,2.11,2.19,14.49,2.26,0.051,906,0
17599,1654750930,16.565,47.8,1170,400,12903,19442,938.733,1.85,1.93,12.76,1.991,0.045,17599,1
11632,1654744963,13.261,53.23,1065,614,12806,19460,939.053,1.77,1.84,12.17,1.898,0.043,11632,1
30549,1654766898,20.16,51.9,36,400,13244,20224,939.735,2.44,2.53,16.77,2.615,0.059,5555,1
14607,1654747938,14.753,47.05,1155,463,12859,19448,938.878,2.03,2.11,14.0,2.183,0.049,14607,1
52958,1654714003,25.84,47.77,138,409,12783,20583,937.408,2.26,2.34,15.53,2.422,0.055,1816,0
46980,1654783329,26.99,47.7,1367,408,12964,19394,938.739,1.96,2.04,13.49,2.104,0.048,21986,1
58091,1655125513,-9.041,46.3,89,400,12777,20636,937.492,2.16,2.24,14.86,2.317,0.052,1205,0
60441,1655127863,12.174,44.62,0,400,13228,21193,937.48,1.95,2.03,13.42,2.092,0.047,3555,0
52273,1654713318,29.18,40.61,100,400,12784,20633,937.5,1.61,1.67,11.06,1.725,0.039,1131,0
25253,1654761602,11.73,51.75,37,400,12622,19674,939.821,0.1,0.17,0.55,0.182,0.061,259,0
36708,1654773057,26.58,48.08,1005,599,12814,19472,939.05,2.11,2.19,14.52,2.264,0.051,11714,1
27177,1654763526,19.13,52.53,0,400,13205,20136,939.591,0.88,0.92,6.07,0.947,0.021,2183,0
51590,1654712635,28.82,42.27,55,400,12842,20715,937.524,1.87,1.95,12.89,2.01,0.045,448,0
27549,1654763898,20.58,46.92,66,400,13193,20096,939.63,0.8,0.83,5.51,0.86,0.019,2555,0
31963,1654768312,20.85,51.37,225,400,13140,20042,939.576,0.54,0.56,3.71,0.578,0.013,6969,1
5444,1654738775,-9.264,53.93,34,400,13247,20206,939.703,2.72,2.83,18.74,2.923,0.066,5444,1
59262,1655126684,-0.393,42.77,177,429,12772,20542,937.324,1.91,1.99,13.18,2.055,0.046,2376,0
21472,1654754803,-4.818,53.57,1352,413,12954,19387,938.716,1.96,2.03,13.48,2.102,0.047,21472,1
52296,1654713341,26.1,47.12,107,400,12779,20629,937.475,1.92,1.99,13.21,2.059,0.047,1154,0
61185,1655128607,20.514,29.66,5724,400,13043,19602,936.873,0.81,0.84,5.59,0.871,0.02,4299,0
2417,1654735748,18.458,53.72,46,400,13187,20111,939.615,1.07,1.11,7.33,1.143,0.026,2417,0
10745,1654744076,3.53,54.29,969,671,12791,19480,939.105,2.3,2.39,15.8,2.464,0.056,10745,1
11030,1654744361,6.642,50.05,1109,683,12780,19457,939.109,2.28,2.37,15.69,2.446,0.055,11030,1
46886,1654783235,24.44,53.77,1383,420,12953,19386,938.727,1.9,1.97,13.06,2.037,0.046,21892,1
19930,1654753261,17.252,49.04,1174,400,12940,19438,938.736,1.55,1.61,10.66,1.663,0.038,19930,1
39829,1654776178,26.87,47.78,1122,449,12869,19449,938.857,1.81,1.88,12.45,1.942,0.044,14835,1
26125,1654762474,13.84,56.56,21,400,13050,19939,939.739,0.33,0.35,2.3,0.359,0.008,1131,0
1354,1654734685,26.564,56.46,0,400,13097,20000,939.727,0.62,0.65,4.28,0.668,0.015,1354,0
6362,1654739693,-7.512,53.73,168,400,13174,20101,939.647,0.79,0.82,5.41,0.843,0.019,6362,1
3490,1654736821,5.5,55.95,293,400,13127,19914,939.679,1.25,1.3,8.63,1.346,0.03,3490,1
47,1654733378,20.673,56.11,0,400,12507,19585,939.745,0.02,0.07,0.02,0.078,0.047,47,0
41390,1654777739,26.87,47.92,1145,400,12897,19461,938.747,2.03,2.11,14.0,2.183,0.049,16396,1
8147,1654741478,-4.328,57.03,293,400,13118,19969,939.375,0.25,0.26,1.7,0.265,0.006,8147,1
46195,1654782544,26.92,47.76,1356,409,12962,19391,938.667,2.31,2.4,15.92,2.483,0.056,21201,1
31469,1654767818,18.93,55.67,202,400,13151,20056,939.642,0.6,0.62,4.14,0.645,0.015,6475,1
12909,1654746240,20.845,48.59,1088,538,12836,19462,938.91,2.02,2.1,13.93,2.172,0.049,12909,1
55545,1654716590,47.7,27.85,13956,522,12756,19069,936.904,0.71,0.74,4.92,0.767,0.017,4403,0
3076,1654736407,10.654,46.58,150,400,13166,20026,939.686,0.97,1.01,6.67,1.04,0.023,3076,0
60198,1655127620,15.673,48.76,213,446,12760,20493,937.415,1.36,1.41,9.34,1.456,0.033,3312,0
2291,1654735622,19.79,53.69,34,400,13191,20126,939.584,1.1,1.14,7.55,1.178,0.027,2291,0
55908,1654716953,43.02,18.48,0,400,13641,21344,936.814,1.09,1.13,7.51,1.171,0.026,4766,0
34937,1654771286,24.69,50.65,695,723,12768,19565,939.141,2.21,2.3,15.21,2.371,0.054,9943,1
37397,1654773746,24.73,52.18,1145,578,12825,19450,938.998,2.08,2.16,14.28,2.227,0.05,12403,1
1160,1654734491,27.034,49.43,17,400,13056,19945,939.793,0.38,0.4,2.63,0.41,0.009,1160,0
49903,1654786252,26.5,49.64,1281,404,12999,19410,938.837,1.61,1.67,11.05,1.723,0.039,24909,1
30513,1654766862,19.53,55.51,10,400,13268,20237,939.722,2.44,2.53,16.76,2.614,0.059,5519,1
54322,1654715367,26.37,46.99,192,433,12764,20535,937.38,1.91,1.99,13.15,2.051,0.046,3180,0
31892,1654768241,18.53,56.43,227,400,13134,20035,939.615,0.51,0.53,3.49,0.544,0.012,6898,1
46327,1654782676,25.27,49.01,1402,424,12940,19380,938.694,2.05,2.13,14.08,2.196,0.05,21333,1
47857,1654784206,26.09,52.55,1327,400,12978,19402,938.724,1.75,1.82,12.03,1.876,0.042,22863,1
40964,1654777313,26.69,48.72,1134,410,12881,19443,938.798,1.71,1.78,11.78,1.837,0.041,15970,1
217,1654733548,22.804,55.94,17,400,12601,19678,939.791,0.1,0.21,0.44,0.229,0.101,217,0
32288,1654768637,18.65,55.21,262,400,13131,20006,939.501,0.45,0.47,3.13,0.488,0.011,7294,1
